id,tweet,labels,text
4953,"Mexico census: Number of migrants leaving the country dropped by more than two-thirds, more returning http://apne.ws/fDzeRd -CC",2,"Mexico census: Number of migrants leaving the country dropped by more than two-thirds, more returning http://apne.ws/fDzeRd -CC"
1724,"Famous Mexican Artist, Gilberto Aceves Receives Prestigious Fine Arts Award http://goo.gl/yCr3r #mexicotoday",2,"Famous Mexican Artist, Gilberto Aceves Receives Prestigious Fine Arts Award http://goo.gl/yCr3r #mexicotoday"
7426,#Entérate Londres muestra solidaridad por #Ayotzinapa; mítin se realizó en embajada de México http://eluni.mx/1KXxveO  ,2,# Find him London shows solidarity by #ayotzinapa; Mitin was held in Embassy of Mexico http://eluni.mx/1kxxveo
7344,"La casa de la mujer de Peña Nieto, vinculada al consorcio del anulado tren rápido de México http://ow.ly/E4hZW  Embedded image permalink View photo 349 retweets 116 favorites   Victor Tello and 199 others follow",0,"The Women's House of Peña Nieto, linked to the Consortium of the Encenula Fast Train of Mexico http://ow.ly/e4hzw Embedded Image Permalink View Photo 349 Retweets 116 Favorites Victor Tello and 199 Others Follow"
2936,Governor of Mexican state where students disappeared says some bodies from mass grave don't match the missing: http://apne.ws/1D3Hsl9,0,Governor of Mexican state where students disappeared says some bodies from mass grave don't match the missing: http://apne.ws/1D3Hsl9
2286,"A must read via @MexCulturCalend, check out “The Axe of God"" – Chihuahua's Ultra-Marathon http://bit.ly/Rfv9LY ",1,"A must read via @MexCulturCalend, check out “The Axe of God"" – Chihuahua's Ultra-Marathon http://bit.ly/Rfv9LY "
4844,"Miembros de la Marina capturan a un ""presunto hijo"" de ""El Chapo"" Guzmán en el oeste de México #México #Chapo",2,"Members of the Navy capture an ""alleged son"" of ""El Chapo"" Guzmán in western Mexico # Mexico #chapo"
2931,Mexico cuts off route for Central American family and child migrants trying to reach US: http://apne.ws/1rDuEjd,0,Mexico cuts off route for Central American family and child migrants trying to reach US: http://apne.ws/1rDuEjd
527,Mexico / Mexique : Didier Reynders betuigt medeleven / présente ses condoléances / conveyes condolences : http://mailchi.mp/diplobel/humanitarian_impact_bond-365265…,2,Mexico / Mexico: Didier Reynders Betuigt Medeleven / presents its condolences / conveyes condolences: http://mailchi.mp/diplobal/humanitarian_impact_bond-365265...
7462,¿Sabías que #Mexico es el segundo mercado más grande en Latinoamérica para la industria #farmaceutica?,1,Did you know that #Mexico is the second largest market in Latin America for the #Farmaceutic industry?
7441,Las #Posadas consisten de una procesión con velas en donde se canta una canción especial. Canta con nostros: http://bit.ly/1YuIyV3,2,The #Posadas consist of a procession with candles where a special song is sung. Sing with us: http://bit.ly/1yuiyv3
4097,"Four dead, 16 injured in fiery blast at Mexico oil rig http://u.afp.com/Cip",0,"Four dead, 16 injured in fiery blast at Mexico oil rig http://u.afp.com/Cip"
2319,Castillo: The temperature on your mouth increases as the #chocolate melts on your mouth #mexicotoday,1,Castillo: The temperature on your mouth increases as the #chocolate melts on your mouth #mexicotoday
2158,"Mexico drug war strategy will continue despite appeals from activists, Calderon says http://latimesblogs.latimes.com/laplaza/2011/06/calderon-sicilia-encuentro-meeting-drug-war-violence-peace.html … via @latimesworld (By Ceci Sanchez)",0,"Mexico drug war strategy will continue despite appeals from activists, Calderon says http://latimesblogs.latimes.com/laplaza/2011/06/calderon-sicilia-encuentro-meeting-drug-war-violence-peace.html … via @latimesworld (By Ceci Sanchez)"
1290,Mexican #Auto Industry Production Up in Anticipation of #Trade Agreement Restructuring http://bit.ly/H2gPEs #mexicotoday #economy,2,Mexican #Auto Industry Production Up in Anticipation of #Trade Agreement Restructuring http://bit.ly/H2gPEs #mexicotoday #economy
2648,Mexico stops plot to smuggle Kadafi son into country http://latimesblogs.latimes.com/world_now/2011/12/mexico-stops-plot-to-smuggle-kadafi-son-into-country.html … via @latimesworld,1,Mexico stops plot to smuggle Kadafi son into country http://latimesblogs.latimes.com/world_now/2011/12/mexico-stops-plot-to-smuggle-kadafi-son-into-country.html … via @latimesworld
5681,"Bus flips over after tire blows out on Mexico road, killing 16 people and injuring 19: http://apne.ws/12HNhBD  -MM",0,"Bus flips over after tire blows out on Mexico road, killing 16 people and injuring 19: http://apne.ws/12HNhBD  -MM"
772,"We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of drugs from Mexico, now rated the number one most dangerous country in the world. If there is no Wall, there is no Deal!",0,"We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of drugs from Mexico, now rated the number one most dangerous country in the world. If there is no Wall, there is no Deal!"
4588,The mother of a 39-day-old giraffe is pictured at the Chapultepec zoo in Mexico City. Photo by AFP's @rschemidt,2,The mother of a 39-day-old giraffe is pictured at the Chapultepec zoo in Mexico City. Photo by AFP's @rschemidt
3535,Mexico promoting its local organic food at @Mesamerica_mx http://bit.ly/PaGt6N #mexicotoday,2,Mexico promoting its local organic food at @Mesamerica_mx http://bit.ly/PaGt6N #mexicotoday
6119,"And here he is! Photo via @TrivinoRicardo, Champion #FIA NACAM Region http://bit.ly/Okej9S #mexicotoday",1,"And here he is! Photo via @TrivinoRicardo, Champion #FIA NACAM Region http://bit.ly/Okej9S #mexicotoday"
4014,Warning for Mexican Open players http://bbc.in/eYsTKv,0,Warning for Mexican Open players http://bbc.in/eYsTKv
6317,Mexican Scholarship Fund to Support the Education of Children of Members of the Armed Forces http://bit.ly/rn9yR7 #mexicotoday,2,Mexican Scholarship Fund to Support the Education of Children of Members of the Armed Forces http://bit.ly/rn9yR7 #mexicotoday
799,"I am watching the Democrat Party led (because they want Open Borders and existing weak laws) assault on our country by Guatemala, Honduras and El Salvador, whose leaders are doing little to stop this large flow of people, INCLUDING MANY CRIMINALS, from entering Mexico to U.S.....",0,"I am watching the Democrat Party led (because they want Open Borders and existing weak laws) assault on our country by Guatemala, Honduras and El Salvador, whose leaders are doing little to stop this large flow of people, INCLUDING MANY CRIMINALS, from entering Mexico to U.S....."
4233,Mi reporte ... Fiery Protests Erupt Over Missing Students in #Mexico: https://news.vice.com/article/fiery-protests-erupt-in-mexico-over-missing-students … via @vicenews #Ayotzinapa,0,Mi reporte ... Fiery Protests Erupt Over Missing Students in #Mexico: https://news.vice.com/article/fiery-protests-erupt-in-mexico-over-missing-students … via @vicenews #Ayotzinapa
7508,"“Nos vamos a Estados Unidos, güerita” http://ow.ly/ROATF  México reivindica a Diego Rivera y Frida Kahlo como precursores del pop art",1,"""We go to the United States, Güerita"" http://ow.ly/roatf Mexico claims Diego Rivera and Frida Kahlo as Pop Art precursors"
1762,U.S. arrests 300 in raids on Mexican drug cartel http://link.reuters.com/qaz45f,2,U.S. arrests 300 in raids on Mexican drug cartel http://link.reuters.com/qaz45f
1100,Que manera de cerrar esta visita a Mexico. Gracias Culiacán por celebrar con nosotros.… https://t.co/pjjtkNyHdz,2,What a way to close this visit to Mexico. Thank you Culiacán for celebrating with us. ... https://t.co/pjjtknyhdz
1408,Zhan: Global foreign direct #investment recovery moving from steady to bumpy road #mexicotoday @G20Mexico,2,Zhan: Global foreign direct #investment recovery moving from steady to bumpy road #mexicotoday @G20Mexico
4717,Remains could be those of 43 missing Mexican students.,0,Remains could be those of 43 missing Mexican students.
1664,"US firm SunPower opening plant in #Mexico to build solar panels for homes, commercial bldgs, power plants http://bloom.bg/qiavnx #mexicotoday",2,"US firm SunPower opening plant in #Mexico to build solar panels for homes, commercial bldgs, power plants http://bloom.bg/qiavnx #mexicotoday"
5797,"La tormenta ""Barry"" avanza sobre #México y deja fuertes lluvias en Veracruz http://ow.ly/meoul #Barry",1,"The Storm ""Barry"" advances on # Mexico and leaves heavy rains in Veracruz http://ow.ly/meoul #barry"
1505,Trade between Mexico and the United States is over half a trillion dollars worth of goods #MexicoToday http://bit.ly/Zp9Egz,2,Trade between Mexico and the United States is over half a trillion dollars worth of goods #MexicoToday http://bit.ly/Zp9Egz
808,Deal with Mexico is coming along nicely. Autoworkers and farmers must be taken care of or there will be no deal. New President of Mexico has been an absolute gentleman. Canada must wait. Their Tariffs and Trade Barriers are far too high. Will tax cars if we can’t make a deal!,2,Deal with Mexico is coming along nicely. Autoworkers and farmers must be taken care of or there will be no deal. New President of Mexico has been an absolute gentleman. Canada must wait. Their Tariffs and Trade Barriers are far too high. Will tax cars if we can’t make a deal!
2382,"After the screening, attendees inc tourism leaders gathered at the @FOButterflies reception in #Toronto http://flic.kr/p/dm4Qf6 #mexicotoday",1,"After the screening, attendees inc tourism leaders gathered at the @FOButterflies reception in #Toronto http://flic.kr/p/dm4Qf6 #mexicotoday"
6534,Mexican journalist in censorship row says bosses tried to block story http://reut.rs/1xrdJUN,0,Mexican journalist in censorship row says bosses tried to block story http://reut.rs/1xrdJUN
3293,"Clinton in Mexico for ""real deal"" talks on drug war http://link.reuters.com/qur84j",0,"Clinton in Mexico for ""real deal"" talks on drug war http://link.reuters.com/qur84j"
6088," Mexico: Iguala mass grave bodies ""not all of missing students"", Guerrero state governor says",0," Mexico: Iguala mass grave bodies ""not all of missing students"", Guerrero state governor says"
5818,"Congrats for a great season, Checo! Viva Mexico! ""MT @SChecoPerez: Post-Season Commentary http://youtu.be/MyaJArTC9AQ Thank you for the support""",1,"Congrats for a great season, Checo! Viva Mexico! ""MT @SChecoPerez: Post-Season Commentary http://youtu.be/MyaJArTC9AQ Thank you for the support"""
6795,Un helicóptero que transporta al ministro del Interior de México acaba de estrellarse en Cuernavaca http://bit.ly/vkqGJ8  277 retweets 9 favorites,0,A helicopter that transports the Minister of the Interior of Mexico has just crafted into Cuernavaca http://bit.ly/vkqgj8 277 RETWEETS 9 Favorites
